date,period,signal,strategy,cost_bps,gross_return,net_return,turnover,benchmark_return,universe_size,long_count,short_count,gross_exposure,net_exposure,beta_exposure,size_exposure,maximum_sector_net_exposure,maximum_absolute_weight,effective_breadth,leverage_multiplier,risk_feature_coverage
1991-09-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.01303822653716392,0.012322229138564931,0.7159973985989876,0.016413923922978708,962,502,460,,,,,,,,,
1991-09-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.01303822653716392,0.01124823304066645,0.7159973985989876,0.016413923922978708,962,502,460,,,,,,,,,
1991-10-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.007980033778689086,-0.007980033778689086,0.6875831683667258,-0.03705304221963551,964,499,465,,,,,,,,,
1991-10-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.007980033778689086,-0.008667616947055812,0.6875831683667258,-0.03705304221963551,964,499,465,,,,,,,,,
1991-10-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.007980033778689086,-0.009698991699605902,0.6875831683667258,-0.03705304221963551,964,499,465,,,,,,,,,
1991-11-29,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.007850232518566893,-0.007850232518566893,0.6729034946866939,0.11531820129362223,957,482,475,,,,,,,,,
1991-11-29,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.007850232518566893,-0.008523136013253586,0.6729034946866939,0.11531820129362223,957,482,475,,,,,,,,,
1991-11-29,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.007850232518566893,-0.009532491255283628,0.6729034946866939,0.11531820129362223,957,482,475,,,,,,,,,
1991-12-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.02065370628661402,0.02065370628661402,0.6547756903635333,-0.012484961804173595,954,493,461,,,,,,,,,
1991-12-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.02065370628661402,0.019998930596250488,0.6547756903635333,-0.012484961804173595,954,493,461,,,,,,,,,
1991-12-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.02065370628661402,0.019016767060705188,0.6547756903635333,-0.012484961804173595,954,493,461,,,,,,,,,
1992-01-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.02192310722515417,0.02192310722515417,0.5672443792397442,0.01264698941211908,951,501,450,,,,,,,,,
1992-01-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.02192310722515417,0.021355862845914425,0.5672443792397442,0.01264698941211908,951,501,450,,,,,,,,,
1992-01-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.02192310722515417,0.02050499627705481,0.5672443792397442,0.01264698941211908,951,501,450,,,,,,,,,
1992-02-28,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.03535170185214353,0.03535170185214353,0.4732293033159406,-0.021884417201943947,948,495,453,,,,,,,,,
1992-02-28,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.03535170185214353,0.03487847254882759,0.4732293033159406,-0.021884417201943947,948,495,453,,,,,,,,,
1992-02-28,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.03535170185214353,0.034168628593853674,0.4732293033159406,-0.021884417201943947,948,495,453,,,,,,,,,
1992-03-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.014465062101503265,0.014465062101503265,0.6132758040536836,0.021280276005576745,951,487,464,,,,,,,,,
1992-03-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.014465062101503265,0.013851786297449582,0.6132758040536836,0.021280276005576745,951,487,464,,,,,,,,,
1992-03-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.014465062101503265,0.012931872591369055,0.6132758040536836,0.021280276005576745,951,487,464,,,,,,,,,
1992-04-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.005550305617929322,-0.005550305617929322,0.550219172085356,0.006146640873566388,945,471,474,,,,,,,,,
1992-04-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.005550305617929322,-0.006100524790014677,0.550219172085356,0.006146640873566388,945,471,474,,,,,,,,,
1992-04-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.005550305617929322,-0.006925853548142712,0.550219172085356,0.006146640873566388,945,471,474,,,,,,,,,
1992-05-29,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.0026625168145684454,-0.0026625168145684454,0.5794988391147791,-0.01694524313835338,945,479,466,,,,,,,,,
1992-05-29,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.0026625168145684454,-0.0032420156536832247,0.5794988391147791,-0.01694524313835338,945,479,466,,,,,,,,,
1992-05-29,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.0026625168145684454,-0.004111263912355393,0.5794988391147791,-0.01694524313835338,945,479,466,,,,,,,,,
1992-06-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.014119742184876737,-0.014119742184876737,1.0188198592078486,0.04185634983035415,963,497,466,,,,,,,,,
1992-06-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.014119742184876737,-0.015138562044084584,1.0188198592078486,0.04185634983035415,963,497,466,,,,,,,,,
1992-06-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.014119742184876737,-0.016666791832896356,1.0188198592078486,0.04185634983035415,963,497,466,,,,,,,,,
1992-07-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.0056892940544504755,0.0056892940544504755,0.6122685021014243,-0.019973360646069735,965,481,484,,,,,,,,,
1992-07-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.0056892940544504755,0.005077025552349051,0.6122685021014243,-0.019973360646069735,965,481,484,,,,,,,,,
1992-07-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.0056892940544504755,0.004158622799196915,0.6122685021014243,-0.019973360646069735,965,481,484,,,,,,,,,
